 beginning of the function, 19/12/2022 18:08:37
first 532, 19/12/2022 18:08:37
last 548, 19/12/2022 18:08:37
first 529, 19/12/2022 18:08:37
last 551, 19/12/2022 18:08:37
first 526, 19/12/2022 18:08:37
last 554, 19/12/2022 18:08:37
first 525, 19/12/2022 18:08:37
last 555, 19/12/2022 18:08:37
first 523, 19/12/2022 18:08:37
last 557, 19/12/2022 18:08:37
first 522, 19/12/2022 18:08:37
last 558, 19/12/2022 18:08:37
first 520, 19/12/2022 18:08:37
last 560, 19/12/2022 18:08:37
first 519, 19/12/2022 18:08:37
last 561, 19/12/2022 18:08:37
first 518, 19/12/2022 18:08:37
last 562, 19/12/2022 18:08:37
first 517, 19/12/2022 18:08:37
last 563, 19/12/2022 18:08:37
first 516, 19/12/2022 18:08:37
last 564, 19/12/2022 18:08:37
first 516, 19/12/2022 18:08:37
last 564, 19/12/2022 18:08:37
first 515, 19/12/2022 18:08:37
last 565, 19/12/2022 18:08:37
first 514, 19/12/2022 18:08:37
last 566, 19/12/2022 18:08:37
first 514, 19/12/2022 18:08:37
last 566, 19/12/2022 18:08:37
first 513, 19/12/2022 18:08:37
last 567, 19/12/2022 18:08:37
first 512, 19/12/2022 18:08:37
last 568, 19/12/2022 18:08:37
first 512, 19/12/2022 18:08:37
last 568, 19/12/2022 18:08:37
first 512, 19/12/2022 18:08:37
last 568, 19/12/2022 18:08:37
first 511, 19/12/2022 18:08:37
last 569, 19/12/2022 18:08:37
first 511, 19/12/2022 18:08:37
last 569, 19/12/2022 18:08:37
first 511, 19/12/2022 18:08:37
last 569, 19/12/2022 18:08:37
first 510, 19/12/2022 18:08:37
last 570, 19/12/2022 18:08:37
cx 540 cy 213, 19/12/2022 18:08:37
 beginning of the function, 19/12/2022 18:08:42
first 532, 19/12/2022 18:08:42
last 548, 19/12/2022 18:08:42
first 529, 19/12/2022 18:08:42
last 551, 19/12/2022 18:08:42
first 526, 19/12/2022 18:08:42
last 554, 19/12/2022 18:08:42
first 525, 19/12/2022 18:08:42
last 555, 19/12/2022 18:08:42
first 523, 19/12/2022 18:08:42
last 557, 19/12/2022 18:08:42
first 522, 19/12/2022 18:08:42
last 558, 19/12/2022 18:08:42
first 520, 19/12/2022 18:08:42
last 560, 19/12/2022 18:08:42
first 519, 19/12/2022 18:08:42
last 561, 19/12/2022 18:08:42
first 518, 19/12/2022 18:08:42
last 562, 19/12/2022 18:08:42
first 517, 19/12/2022 18:08:42
last 563, 19/12/2022 18:08:42
first 516, 19/12/2022 18:08:42
last 564, 19/12/2022 18:08:42
first 516, 19/12/2022 18:08:42
last 564, 19/12/2022 18:08:42
first 515, 19/12/2022 18:08:42
last 565, 19/12/2022 18:08:42
first 514, 19/12/2022 18:08:42
last 566, 19/12/2022 18:08:42
first 514, 19/12/2022 18:08:42
last 566, 19/12/2022 18:08:42
first 513, 19/12/2022 18:08:42
last 567, 19/12/2022 18:08:42
first 512, 19/12/2022 18:08:42
last 568, 19/12/2022 18:08:42
first 512, 19/12/2022 18:08:42
last 568, 19/12/2022 18:08:42
first 512, 19/12/2022 18:08:42
last 568, 19/12/2022 18:08:42
first 511, 19/12/2022 18:08:42
last 569, 19/12/2022 18:08:42
first 511, 19/12/2022 18:08:42
last 569, 19/12/2022 18:08:42
first 511, 19/12/2022 18:08:42
last 569, 19/12/2022 18:08:42
first 510, 19/12/2022 18:08:42
last 570, 19/12/2022 18:08:42
cx 540 cy 213, 19/12/2022 18:08:42
 beginning of the function, 19/12/2022 18:08:47
first 532, 19/12/2022 18:08:47
last 548, 19/12/2022 18:08:47
first 529, 19/12/2022 18:08:47
last 551, 19/12/2022 18:08:47
first 526, 19/12/2022 18:08:47
last 554, 19/12/2022 18:08:47
first 525, 19/12/2022 18:08:47
last 555, 19/12/2022 18:08:47
first 523, 19/12/2022 18:08:47
last 557, 19/12/2022 18:08:47
first 522, 19/12/2022 18:08:47
last 558, 19/12/2022 18:08:47
first 520, 19/12/2022 18:08:47
last 560, 19/12/2022 18:08:47
first 519, 19/12/2022 18:08:47
last 561, 19/12/2022 18:08:47
first 518, 19/12/2022 18:08:47
last 562, 19/12/2022 18:08:47
first 517, 19/12/2022 18:08:47
last 563, 19/12/2022 18:08:47
first 516, 19/12/2022 18:08:47
last 564, 19/12/2022 18:08:47
first 516, 19/12/2022 18:08:47
last 564, 19/12/2022 18:08:47
first 515, 19/12/2022 18:08:47
last 565, 19/12/2022 18:08:47
first 514, 19/12/2022 18:08:47
last 566, 19/12/2022 18:08:47
first 514, 19/12/2022 18:08:47
last 566, 19/12/2022 18:08:47
first 513, 19/12/2022 18:08:47
last 567, 19/12/2022 18:08:47
first 512, 19/12/2022 18:08:47
last 568, 19/12/2022 18:08:47
first 512, 19/12/2022 18:08:47
last 568, 19/12/2022 18:08:47
first 512, 19/12/2022 18:08:47
last 568, 19/12/2022 18:08:47
first 511, 19/12/2022 18:08:47
last 569, 19/12/2022 18:08:47
first 511, 19/12/2022 18:08:47
last 569, 19/12/2022 18:08:47
first 511, 19/12/2022 18:08:47
last 569, 19/12/2022 18:08:47
first 510, 19/12/2022 18:08:47
last 570, 19/12/2022 18:08:47
cx 540 cy 233, 19/12/2022 18:08:47
 beginning of the function, 19/12/2022 18:08:51
first 532, 19/12/2022 18:08:51
last 548, 19/12/2022 18:08:51
first 529, 19/12/2022 18:08:51
last 551, 19/12/2022 18:08:51
first 526, 19/12/2022 18:08:51
last 554, 19/12/2022 18:08:51
first 525, 19/12/2022 18:08:51
last 555, 19/12/2022 18:08:51
first 523, 19/12/2022 18:08:51
last 557, 19/12/2022 18:08:51
first 522, 19/12/2022 18:08:51
last 558, 19/12/2022 18:08:51
first 520, 19/12/2022 18:08:51
last 560, 19/12/2022 18:08:51
first 519, 19/12/2022 18:08:51
last 561, 19/12/2022 18:08:51
first 518, 19/12/2022 18:08:51
last 562, 19/12/2022 18:08:51
first 517, 19/12/2022 18:08:51
last 563, 19/12/2022 18:08:51
first 516, 19/12/2022 18:08:51
last 564, 19/12/2022 18:08:51
first 516, 19/12/2022 18:08:51
last 564, 19/12/2022 18:08:51
first 515, 19/12/2022 18:08:51
last 565, 19/12/2022 18:08:51
first 514, 19/12/2022 18:08:51
last 566, 19/12/2022 18:08:51
first 514, 19/12/2022 18:08:51
last 566, 19/12/2022 18:08:51
first 513, 19/12/2022 18:08:51
last 567, 19/12/2022 18:08:51
first 512, 19/12/2022 18:08:51
last 568, 19/12/2022 18:08:51
first 512, 19/12/2022 18:08:51
last 568, 19/12/2022 18:08:51
first 512, 19/12/2022 18:08:51
last 568, 19/12/2022 18:08:51
first 511, 19/12/2022 18:08:51
last 569, 19/12/2022 18:08:51
first 511, 19/12/2022 18:08:51
last 569, 19/12/2022 18:08:51
first 511, 19/12/2022 18:08:51
last 569, 19/12/2022 18:08:51
first 510, 19/12/2022 18:08:51
last 570, 19/12/2022 18:08:51
cx 540 cy 233, 19/12/2022 18:08:51
 beginning of the function, 19/12/2022 18:08:56
first 792, 19/12/2022 18:08:56
last 808, 19/12/2022 18:08:56
first 789, 19/12/2022 18:08:56
last 811, 19/12/2022 18:08:56
first 786, 19/12/2022 18:08:56
last 814, 19/12/2022 18:08:56
first 785, 19/12/2022 18:08:56
last 815, 19/12/2022 18:08:56
first 783, 19/12/2022 18:08:56
last 817, 19/12/2022 18:08:56
first 782, 19/12/2022 18:08:56
last 818, 19/12/2022 18:08:56
first 780, 19/12/2022 18:08:56
last 820, 19/12/2022 18:08:56
first 779, 19/12/2022 18:08:56
last 821, 19/12/2022 18:08:56
first 778, 19/12/2022 18:08:56
last 822, 19/12/2022 18:08:56
first 777, 19/12/2022 18:08:56
last 823, 19/12/2022 18:08:56
first 776, 19/12/2022 18:08:56
last 824, 19/12/2022 18:08:56
first 776, 19/12/2022 18:08:56
last 824, 19/12/2022 18:08:56
first 775, 19/12/2022 18:08:56
last 825, 19/12/2022 18:08:56
first 774, 19/12/2022 18:08:56
last 826, 19/12/2022 18:08:56
first 774, 19/12/2022 18:08:56
last 826, 19/12/2022 18:08:56
first 773, 19/12/2022 18:08:56
last 827, 19/12/2022 18:08:56
first 772, 19/12/2022 18:08:56
last 828, 19/12/2022 18:08:56
first 772, 19/12/2022 18:08:56
last 828, 19/12/2022 18:08:56
first 772, 19/12/2022 18:08:56
last 828, 19/12/2022 18:08:56
first 771, 19/12/2022 18:08:56
last 829, 19/12/2022 18:08:56
first 771, 19/12/2022 18:08:56
last 829, 19/12/2022 18:08:56
first 771, 19/12/2022 18:08:56
last 829, 19/12/2022 18:08:56
first 770, 19/12/2022 18:08:56
last 830, 19/12/2022 18:08:56
cx 800 cy 293, 19/12/2022 18:08:56
 beginning of the function, 19/12/2022 18:09:01
first 792, 19/12/2022 18:09:01
last 808, 19/12/2022 18:09:01
first 789, 19/12/2022 18:09:01
last 811, 19/12/2022 18:09:01
first 786, 19/12/2022 18:09:01
last 814, 19/12/2022 18:09:01
first 785, 19/12/2022 18:09:01
last 815, 19/12/2022 18:09:01
first 783, 19/12/2022 18:09:01
last 817, 19/12/2022 18:09:01
first 782, 19/12/2022 18:09:01
last 818, 19/12/2022 18:09:01
first 780, 19/12/2022 18:09:01
last 820, 19/12/2022 18:09:01
first 779, 19/12/2022 18:09:01
last 821, 19/12/2022 18:09:01
first 778, 19/12/2022 18:09:01
last 822, 19/12/2022 18:09:01
first 777, 19/12/2022 18:09:01
last 823, 19/12/2022 18:09:01
first 776, 19/12/2022 18:09:01
last 824, 19/12/2022 18:09:01
first 776, 19/12/2022 18:09:01
last 824, 19/12/2022 18:09:01
first 775, 19/12/2022 18:09:01
last 825, 19/12/2022 18:09:01
first 774, 19/12/2022 18:09:01
last 826, 19/12/2022 18:09:01
first 774, 19/12/2022 18:09:01
last 826, 19/12/2022 18:09:01
first 773, 19/12/2022 18:09:01
last 827, 19/12/2022 18:09:01
first 772, 19/12/2022 18:09:01
last 828, 19/12/2022 18:09:01
first 772, 19/12/2022 18:09:01
last 828, 19/12/2022 18:09:01
first 772, 19/12/2022 18:09:01
last 828, 19/12/2022 18:09:01
first 771, 19/12/2022 18:09:01
last 829, 19/12/2022 18:09:01
first 771, 19/12/2022 18:09:01
last 829, 19/12/2022 18:09:01
first 771, 19/12/2022 18:09:01
last 829, 19/12/2022 18:09:01
first 770, 19/12/2022 18:09:01
last 830, 19/12/2022 18:09:01
cx 800 cy 293, 19/12/2022 18:09:01
